model,task,fold,seed,checkpoint_path,checkpoint_sha256,normalizer_path,normalizer_sha256,normalizer_artifact_kind,train_subjects,checkpoint_selection_subjects,heldout_subjects,source_sessions,future_session,representation_layer,representation_dimension,checkpoint_source_experiment,selected_epoch,status,errors
CBraMod,OpenBMI_SSVEP,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\cbramod\fold4_seed2\selected.pt,81247a470eeb6c86945bf3887790dbe0a05886d4b5e2db5be103629fe449c64c,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\cbramod\fold4_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,53,PASS,
CBraMod,WBCIC_MI,0,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold0_seed0\selected.pt,359f25f1af29ce35834d562a2aa4a282d3e463b259f742fa91b3873c8c5a017e,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold0_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-12;sub-13;sub-23;sub-26;sub-27;sub-29;sub-30;sub-32;sub-34;sub-36;sub-37;sub-41;sub-45;sub-47;sub-48;sub-5;sub-50;sub-7,sub-11;sub-14;sub-16;sub-24;sub-28,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,12,PASS,
CBraMod,WBCIC_MI,0,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold0_seed1\selected.pt,8725c4e49ffa3b91386487bea9755c17782fcb522b5b1bb602588aee16906381,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold0_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-12;sub-13;sub-23;sub-26;sub-27;sub-29;sub-30;sub-32;sub-34;sub-36;sub-37;sub-41;sub-45;sub-47;sub-48;sub-5;sub-50;sub-7,sub-11;sub-14;sub-16;sub-24;sub-28,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,43,PASS,
CBraMod,WBCIC_MI,0,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold0_seed2\selected.pt,4a8ba859930fa2325efbe7ac52b612776d93711cd4b7bf86b1dff16d078aaec8,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold0_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-12;sub-13;sub-23;sub-26;sub-27;sub-29;sub-30;sub-32;sub-34;sub-36;sub-37;sub-41;sub-45;sub-47;sub-48;sub-5;sub-50;sub-7,sub-11;sub-14;sub-16;sub-24;sub-28,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,15,PASS,
CBraMod,WBCIC_MI,1,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold1_seed0\selected.pt,83d11588545624c1852b45b143326c32623feee1dfec5154d76af8664f8f39e6,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold1_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-14;sub-16;sub-18;sub-22;sub-23;sub-26;sub-27;sub-29;sub-32;sub-34;sub-35;sub-36;sub-41;sub-48;sub-49;sub-5;sub-50;sub-6;sub-9,sub-1;sub-13;sub-24;sub-44;sub-47,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,14,PASS,
CBraMod,WBCIC_MI,1,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold1_seed1\selected.pt,afa609be53a5cf43c3f2f351c4d6c264c08999e06c2e84d7fcb656acee71b7ce,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold1_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-14;sub-16;sub-18;sub-22;sub-23;sub-26;sub-27;sub-29;sub-32;sub-34;sub-35;sub-36;sub-41;sub-48;sub-49;sub-5;sub-50;sub-6;sub-9,sub-1;sub-13;sub-24;sub-44;sub-47,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,15,PASS,
CBraMod,WBCIC_MI,1,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold1_seed2\selected.pt,c010d09b943505180be57363a5d5d0ce6b2b55746aa4613831bf16c388702054,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold1_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-14;sub-16;sub-18;sub-22;sub-23;sub-26;sub-27;sub-29;sub-32;sub-34;sub-35;sub-36;sub-41;sub-48;sub-49;sub-5;sub-50;sub-6;sub-9,sub-1;sub-13;sub-24;sub-44;sub-47,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,10,PASS,
CBraMod,WBCIC_MI,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold2_seed0\selected.pt,fc9325fd6f4aabd59045bb70bed999c939545c70cad0c47332996de6a018d737,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold2_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-12;sub-16;sub-18;sub-22;sub-24;sub-26;sub-27;sub-28;sub-29;sub-35;sub-36;sub-37;sub-41;sub-44;sub-49;sub-5;sub-6;sub-7;sub-9,sub-13;sub-30;sub-45;sub-47;sub-48,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,13,PASS,
CBraMod,WBCIC_MI,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold2_seed1\selected.pt,e360285a02b6cd419bbb1bd9352060cde0b4b4b0627b171a57e3b13a765ca175,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold2_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-12;sub-16;sub-18;sub-22;sub-24;sub-26;sub-27;sub-28;sub-29;sub-35;sub-36;sub-37;sub-41;sub-44;sub-49;sub-5;sub-6;sub-7;sub-9,sub-13;sub-30;sub-45;sub-47;sub-48,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,20,PASS,
CBraMod,WBCIC_MI,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold2_seed2\selected.pt,36ecec42e5038b4d4885eaf27a06886be938a296e0122e3457d2691bcb68b88e,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold2_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,recomputed TRAIN-source mean/std; values not persisted,sub-11;sub-12;sub-16;sub-18;sub-22;sub-24;sub-26;sub-27;sub-28;sub-29;sub-35;sub-36;sub-37;sub-41;sub-44;sub-49;sub-5;sub-6;sub-7;sub-9,sub-13;sub-30;sub-45;sub-47;sub-48,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,17,PASS,
CBraMod,WBCIC_MI,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold3_seed0\selected.pt,b330b681fd536c39787b0ae475f2fcdb2b855901e878f28a0ec5b1a97ae92914,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold3_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,recomputed TRAIN-source mean/std; values not persisted,sub-12;sub-16;sub-22;sub-23;sub-27;sub-28;sub-30;sub-32;sub-34;sub-35;sub-36;sub-37;sub-41;sub-44;sub-45;sub-48;sub-49;sub-5;sub-6;sub-7,sub-1;sub-14;sub-18;sub-50;sub-9,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,17,PASS,
CBraMod,WBCIC_MI,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold3_seed1\selected.pt,564d5a30b42e002d35488ace287de1c3749c176a3b9a942783b23c29fe88de08,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold3_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,recomputed TRAIN-source mean/std; values not persisted,sub-12;sub-16;sub-22;sub-23;sub-27;sub-28;sub-30;sub-32;sub-34;sub-35;sub-36;sub-37;sub-41;sub-44;sub-45;sub-48;sub-49;sub-5;sub-6;sub-7,sub-1;sub-14;sub-18;sub-50;sub-9,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,16,PASS,
CBraMod,WBCIC_MI,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold3_seed2\selected.pt,ac52a8853c707295c9223a4894cff20d357f4995582803413cd32e415e82c0a7,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold3_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,recomputed TRAIN-source mean/std; values not persisted,sub-12;sub-16;sub-22;sub-23;sub-27;sub-28;sub-30;sub-32;sub-34;sub-35;sub-36;sub-37;sub-41;sub-44;sub-45;sub-48;sub-49;sub-5;sub-6;sub-7,sub-1;sub-14;sub-18;sub-50;sub-9,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,34,PASS,
CBraMod,WBCIC_MI,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold4_seed0\selected.pt,014ec79e698389fe84b4374e8bba8dc294647b8b6800d3ecf7464720510e7925,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold4_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-11;sub-12;sub-14;sub-22;sub-23;sub-24;sub-26;sub-28;sub-29;sub-32;sub-35;sub-37;sub-45;sub-47;sub-49;sub-50;sub-6;sub-7;sub-9,sub-13;sub-18;sub-30;sub-34;sub-44,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,16,PASS,
CBraMod,WBCIC_MI,4,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold4_seed1\selected.pt,49edff7460aa1e3e79d668559376ae4677d5380143aa05ad9a365e31817d33ad,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold4_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-11;sub-12;sub-14;sub-22;sub-23;sub-24;sub-26;sub-28;sub-29;sub-32;sub-35;sub-37;sub-45;sub-47;sub-49;sub-50;sub-6;sub-7;sub-9,sub-13;sub-18;sub-30;sub-34;sub-44,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,59,PASS,
CBraMod,WBCIC_MI,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold4_seed2\selected.pt,1a4e00d68a92225c0e1ed2e5cd310f157afa6672c63ff00cc962af29a397ee50,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\cbramod\fold4_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,recomputed TRAIN-source mean/std; values not persisted,sub-1;sub-11;sub-12;sub-14;sub-22;sub-23;sub-24;sub-26;sub-28;sub-29;sub-32;sub-35;sub-37;sub-45;sub-47;sub-49;sub-50;sub-6;sub-7;sub-9,sub-13;sub-18;sub-30;sub-34;sub-44,sub-10;sub-15;sub-20;sub-39;sub-4;sub-40;sub-43;sub-46;sub-51;sub-8,0;1,2,model.head forward-pre-hook,200,persist_eeg_seven_backbone_fourtask_3seed_v1,32,PASS,
TeCh,OpenBMI_MI,0,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold0_seed0\selected.pt,bc113294e59434b9ce4945af3c4c93f91ecd81ac186b670a07d4a03351d1150b,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold0_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,recomputed TRAIN-source mean/std; values not persisted,1;10;16;2;20;21;22;23;27;28;30;31;34;35;40;41;43;44;45;46;48;49;50;52;53;7,11;14;19;26;8;9,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,54,PASS,
TeCh,OpenBMI_MI,0,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold0_seed1\selected.pt,c85f449a717dcee16b4154a88ed8d9ec4e060c95783559bb3e98e019c6cb7be0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold0_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,recomputed TRAIN-source mean/std; values not persisted,1;10;16;2;20;21;22;23;27;28;30;31;34;35;40;41;43;44;45;46;48;49;50;52;53;7,11;14;19;26;8;9,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,44,PASS,
TeCh,OpenBMI_MI,0,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold0_seed2\selected.pt,953c37e9b38c4dbfee9ae55fc30e5d07272bb65597628fe802dda9125b9bc1a2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold0_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,recomputed TRAIN-source mean/std; values not persisted,1;10;16;2;20;21;22;23;27;28;30;31;34;35;40;41;43;44;45;46;48;49;50;52;53;7,11;14;19;26;8;9,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,50,PASS,
TeCh,OpenBMI_MI,1,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold1_seed0\selected.pt,51e4b8c106ddb6b21c245dea5dd3922b6ea20cf1e33107f4859adb485192c0e7,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold1_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,recomputed TRAIN-source mean/std; values not persisted,10;16;19;20;21;22;23;27;3;30;32;33;34;38;41;45;46;47;48;49;5;50;53;6;7;9,1;11;15;44;52;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,53,PASS,
TeCh,OpenBMI_MI,1,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold1_seed1\selected.pt,ff51f0fe41d3fd544f304d35ca417297d1e9e4a22a70e9a17bd79a9db3cb1c42,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold1_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,recomputed TRAIN-source mean/std; values not persisted,10;16;19;20;21;22;23;27;3;30;32;33;34;38;41;45;46;47;48;49;5;50;53;6;7;9,1;11;15;44;52;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,57,PASS,
TeCh,OpenBMI_MI,1,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold1_seed2\selected.pt,776b549ad430e8345e4ecdff17229a7a724d1ea223432858f2f914256af1d66a,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold1_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,recomputed TRAIN-source mean/std; values not persisted,10;16;19;20;21;22;23;27;3;30;32;33;34;38;41;45;46;47;48;49;5;50;53;6;7;9,1;11;15;44;52;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,38,PASS,
TeCh,OpenBMI_MI,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold2_seed0\selected.pt,bda4f250c6d2a888a91ec996a0718f2e14bc08f930a60a626bb51a147dc2f892,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold2_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,43,PASS,
TeCh,OpenBMI_MI,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold2_seed1\selected.pt,1e5b2d61f8be7163778270300716e890329e339bb530ea85c00a46181ea70a7c,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold2_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,48,PASS,
TeCh,OpenBMI_MI,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold2_seed2\selected.pt,8a332548a978d36450702e4f9f0f904c8d09a031927e052d5080f8a7e4e558e7,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold2_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,recomputed TRAIN-source mean/std; values not persisted,10;15;16;19;2;20;21;22;26;27;28;3;31;32;33;34;38;40;41;43;44;47;49;53;7;9,14;35;45;46;5;6,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,43,PASS,
TeCh,OpenBMI_MI,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold3_seed0\selected.pt,616b85113340a9511c7e2e5a7690d83886936bc4225c3706457510f3ecb9e7ce,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold3_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,60,PASS,
TeCh,OpenBMI_MI,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold3_seed1\selected.pt,d1f75f29bcb3150b3e07390d65365a820cb58d695e848ca9ec913963c2adfc52,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold3_seed1\record.json::normalizer (hash only; TRAIN reconstruction required),518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,49,PASS,
TeCh,OpenBMI_MI,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold3_seed2\selected.pt,db120584b56ebaa50acb642bb27e5988987c6242be9fe07d20f7bf48229656f8,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold3_seed2\record.json::normalizer (hash only; TRAIN reconstruction required),518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,recomputed TRAIN-source mean/std; values not persisted,1;11;15;2;20;21;23;26;28;3;30;31;33;38;40;41;44;47;48;5;50;52;53;6;7;9,14;32;35;43;46;8,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,42,PASS,
TeCh,OpenBMI_MI,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold4_seed0\selected.pt,5deeb11bb05a5d4b83d4e21bad62b231a8f82bf6fb5593dfaac26c7442c7f2f2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\tech\fold4_seed0\record.json::normalizer (hash only; TRAIN reconstruction required),aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,recomputed TRAIN-source mean/std; values not persisted,1;10;14;16;19;2;22;23;26;27;28;3;30;31;32;33;35;40;43;45;47;49;5;50;6;8,11;15;34;38;48;52,12;13;17;18;24;25;29;36;37;39;4;42;51;54,1,2,model.model.projector forward-pre-hook,128,persist_eeg_seven_backbone_fourtask_3seed_v1,53,PASS,
