protocol_id,source_alias,role,backbone,fold,seed,method,lambda,relative_path,bytes,sha256
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,0,CORAL,0.1,runtime/runs/eegconformer/fold-2/seed-0/evaluation/coral__lambda-0.10/directions.csv,2153,b386d5a97a27688c9c1d66f9bd16ffeaa90a77db32cbefaffa69b160c73baa6f
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,0,CORAL,0.1,runtime/runs/eegconformer/fold-2/seed-0/evaluation/coral__lambda-0.10/embeddings.npz,1741873,0dbc83244bfc03cd452bafadd5a050e09200174f156209e8a83c3f1b9a12ce5e
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,0,CORAL,1.0,runtime/runs/eegconformer/fold-2/seed-0/evaluation/coral__lambda-1.00/EVALUATION_COMPLETE.json,604,184856d9a87de907ecf5e6e1c9d62d4ae2ce743380910ee869df2f2a94477cf5
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,0,CORAL,1.0,runtime/runs/eegconformer/fold-2/seed-0/evaluation/coral__lambda-1.00/directions.csv,2185,49b1427f8c10d88485d5893cc080f51e2710692d575e3d5038d26bede4b761c4
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,0,CORAL,1.0,runtime/runs/eegconformer/fold-2/seed-0/evaluation/coral__lambda-1.00/embeddings.npz,1734875,96d843023b6c0f09f368f657b4929c47077fbcaca0c73ae0cfa18fc89c0ae047
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,0,DANN,0.01,runtime/runs/eegconformer/fold-2/seed-0/evaluation/dann__lambda-0.01/EVALUATION_COMPLETE.json,615,05b780e20a9c2a755110379a228e1825128e80ead14ff3597b248c37d96b5935
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,0,DANN,0.01,runtime/runs/eegconformer/fold-2/seed-0/evaluation/dann__lambda-0.01/directions.csv,2171,ba365890dd967b06a081d42432895fb59b3d86745f9be302f96f24d7cc3caa66
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,0,DANN,0.01,runtime/runs/eegconformer/fold-2/seed-0/evaluation/dann__lambda-0.01/embeddings.npz,1739359,de663103aac85fddab6ba17904ecdb30cda3984db31b1a1c9353b7c852e6c723
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,0,DANN,0.1,runtime/runs/eegconformer/fold-2/seed-0/evaluation/dann__lambda-0.10/EVALUATION_COMPLETE.json,614,c5a19a132821b5eaaa0c7469188207bc47a3f77d34a747d151f79194acb4f347
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,0,DANN,0.1,runtime/runs/eegconformer/fold-2/seed-0/evaluation/dann__lambda-0.10/directions.csv,2187,adaff4d867e313cd5ca25df933c5516f64260b8f92bcbd94e828b6470bd7876e
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,0,DANN,0.1,runtime/runs/eegconformer/fold-2/seed-0/evaluation/dann__lambda-0.10/embeddings.npz,1739533,af704808811c93c55b5e828708501be5d9e3c62aa341d62c0c732aa25b8e8a66
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,0,DANN,1.0,runtime/runs/eegconformer/fold-2/seed-0/evaluation/dann__lambda-1.00/EVALUATION_COMPLETE.json,613,bbb9f76322d31ddb83e0c982630840b73127ecc8bd0c9a6fead10fdf916fd367
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,0,DANN,1.0,runtime/runs/eegconformer/fold-2/seed-0/evaluation/dann__lambda-1.00/directions.csv,2152,950dcb8d4cd23641f1e97762ecd7045c2bac17109a91fce4119fe7ee5baa90fb
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,0,DANN,1.0,runtime/runs/eegconformer/fold-2/seed-0/evaluation/dann__lambda-1.00/embeddings.npz,1741811,9a64b9a041f09f1dc839071c31a27834203815ae06b648e7e03111904e709ff5
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,0,ERM,0.0,runtime/runs/eegconformer/fold-2/seed-0/evaluation/erm__lambda-0.00/EVALUATION_COMPLETE.json,602,a50e1688a590c35e626a6da0da1383416fc7d7cbaaacb5dd220c9e5b49842feb
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,0,ERM,0.0,runtime/runs/eegconformer/fold-2/seed-0/evaluation/erm__lambda-0.00/directions.csv,2152,319b64af304b1fa21471ccddd403b112e7843b214f0960f37c2d8aed1458b6d5
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,0,ERM,0.0,runtime/runs/eegconformer/fold-2/seed-0/evaluation/erm__lambda-0.00/embeddings.npz,1743815,f1341a7e2b4a938f9e59a397971542c245e44e01b3a74b54482d3f0ca5932d16
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,0,MMD,0.01,runtime/runs/eegconformer/fold-2/seed-0/evaluation/mmd__lambda-0.01/EVALUATION_COMPLETE.json,600,35d3499d9534e16a14c2ae0c07796ff5eddccfd251f27ec017ac811f6dd412b4
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,0,MMD,0.01,runtime/runs/eegconformer/fold-2/seed-0/evaluation/mmd__lambda-0.01/directions.csv,2177,89a64b41e5bdf28d68864ee17bbe95148f04d49955162d39d59db8d635333a90
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,0,MMD,0.01,runtime/runs/eegconformer/fold-2/seed-0/evaluation/mmd__lambda-0.01/embeddings.npz,1743494,302422138ab3fb7d7c4152b5916948242a9ca231fb11d8932482624fc9981125
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,0,MMD,0.1,runtime/runs/eegconformer/fold-2/seed-0/evaluation/mmd__lambda-0.10/EVALUATION_COMPLETE.json,601,f1dc871965e38415e24492eb2c2e10f512a59ea6737fc80c32d38ad307781a0d
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,0,MMD,0.1,runtime/runs/eegconformer/fold-2/seed-0/evaluation/mmd__lambda-0.10/directions.csv,2113,e5336edc7965576c6037d2a1cba78bd592fc15bfe5bfc9ccb41a85beb4767e5c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,0,MMD,0.1,runtime/runs/eegconformer/fold-2/seed-0/evaluation/mmd__lambda-0.10/embeddings.npz,1731353,7204bc5f42b5c257b88bee7c1562b97c300569a51cda4de5bc1b44314e75c3dc
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,0,MMD,1.0,runtime/runs/eegconformer/fold-2/seed-0/evaluation/mmd__lambda-1.00/EVALUATION_COMPLETE.json,613,7c782728fc13ef4383eae8d24f7427ae887889850984da782d47db24f3bfbfbb
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,0,MMD,1.0,runtime/runs/eegconformer/fold-2/seed-0/evaluation/mmd__lambda-1.00/directions.csv,2068,ea82c1ac0d20b7ee60d4b0c107c42c106bf2c2323cc9f04994a5698c6a76fe66
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,0,MMD,1.0,runtime/runs/eegconformer/fold-2/seed-0/evaluation/mmd__lambda-1.00/embeddings.npz,1721567,6cea012c0630f2b99541cb6d9565b54f0bea801786ebd99f962e357c0774e9c3
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,lambda_selection_freeze,eegconformer,2,1,,,runtime/runs/eegconformer/fold-2/seed-1/LAMBDA_SELECTION_FROZEN.json,1823,69916625acd68f0e9bf499d1188d57101dcb0c1e5b494993c71b2573618caf59
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,unit_protocol,eegconformer,2,1,,,runtime/runs/eegconformer/fold-2/seed-1/UNIT_PROTOCOL.json,1758,e17e4eff6810c61df5304a26239a1a854b5a767e79d3e929cac868a0c9171744
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,1,CORAL,0.01,runtime/runs/eegconformer/fold-2/seed-1/checkpoints/coral__lambda-0.01.pt,599525,6280c3041a913d5ddaa8ea2c016641e0a71bfad98edf78f5347a9241e1106d00
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,1,CORAL,0.1,runtime/runs/eegconformer/fold-2/seed-1/checkpoints/coral__lambda-0.10.pt,599525,e5eac2290a79fed9ac0a020a94ad77ea30c02990d3af24ed4a7883222db0bfc2
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,1,CORAL,1.0,runtime/runs/eegconformer/fold-2/seed-1/checkpoints/coral__lambda-1.00.pt,599525,8a6d9d97b29a1a39c03fee453d0d62ac884b19049b578c9553d9ee6714cebc36
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,1,DANN,0.01,runtime/runs/eegconformer/fold-2/seed-1/checkpoints/dann__lambda-0.01.pt,599479,ffaa8a51e8ccbf3eaf3411bb564b1dbd6d2c907a221b47be1164001965868424
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,1,DANN,0.1,runtime/runs/eegconformer/fold-2/seed-1/checkpoints/dann__lambda-0.10.pt,599479,88a5d4f7010bddacab05cbca94ace3d455906819829b00220f7abf0f61bb5cd8
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,1,DANN,1.0,runtime/runs/eegconformer/fold-2/seed-1/checkpoints/dann__lambda-1.00.pt,599479,2de994da4e515df06ad7faf5a8700c4ff8554c594196d921655016470f36243b
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,1,ERM,0.0,runtime/runs/eegconformer/fold-2/seed-1/checkpoints/erm__lambda-0.00.pt,599433,145e8f28ffaa8579583e4c0ba4d5a4cae83ccd9dafe29e47fcd6cf21d9c564d3
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,1,MMD,0.01,runtime/runs/eegconformer/fold-2/seed-1/checkpoints/mmd__lambda-0.01.pt,599433,fe200bfd1e6918183e217ea756b1a64062e773bee39930560752b6cd0ca33c74
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,1,MMD,0.1,runtime/runs/eegconformer/fold-2/seed-1/checkpoints/mmd__lambda-0.10.pt,599433,b42ea70b0f05284f0c26a523eca066967e3a62eded606c77093a2e4d7d22e953
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,1,MMD,1.0,runtime/runs/eegconformer/fold-2/seed-1/checkpoints/mmd__lambda-1.00.pt,599433,642c41ac932d738fbe36b3c536b30fdcc4bf04c14f9fcc9aa0950f799cd43712
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,1,CORAL,0.01,runtime/runs/eegconformer/fold-2/seed-1/evaluation/coral__lambda-0.01/EVALUATION_COMPLETE.json,605,3db1e4fbddf80bcc30abf4569b3b865daf76e6717a533a7f537be3b58b13ffa3
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,1,CORAL,0.01,runtime/runs/eegconformer/fold-2/seed-1/evaluation/coral__lambda-0.01/directions.csv,2176,baeecd7be507a5ed00cdaf48cf767e99f2a5031f77ba21bd468a2981bbd9c5c3
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,1,CORAL,0.01,runtime/runs/eegconformer/fold-2/seed-1/evaluation/coral__lambda-0.01/embeddings.npz,1744638,87eec4cd816e961392514f60b55f62180e7193d31ff34ff939e4894aae511029
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,1,CORAL,0.1,runtime/runs/eegconformer/fold-2/seed-1/evaluation/coral__lambda-0.10/EVALUATION_COMPLETE.json,614,513193521af52fb4f57ddf75a3864bbc54105a18859c9209e22aeb3f61030e07
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,1,CORAL,0.1,runtime/runs/eegconformer/fold-2/seed-1/evaluation/coral__lambda-0.10/directions.csv,2177,6eb02ee6a740b73f4ee21bce2e9ba9421c124ae4a4105bec9d3458aec8449a83
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,1,CORAL,0.1,runtime/runs/eegconformer/fold-2/seed-1/evaluation/coral__lambda-0.10/embeddings.npz,1742984,ffa3aad50761928fdd0ebefceda6aaa664a3be122ad8ae4fe72c50953330d8c9
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,1,CORAL,1.0,runtime/runs/eegconformer/fold-2/seed-1/evaluation/coral__lambda-1.00/EVALUATION_COMPLETE.json,603,d5c8ef11f0238c6e9619e8b7eccd79e97acb7281ed6766d4b741e5ae255d07a6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,1,CORAL,1.0,runtime/runs/eegconformer/fold-2/seed-1/evaluation/coral__lambda-1.00/directions.csv,2143,51e9c5c084904018a8d7e86c6e4f0e2d231c777f3db86f8d1855ea385fa90ee6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,1,CORAL,1.0,runtime/runs/eegconformer/fold-2/seed-1/evaluation/coral__lambda-1.00/embeddings.npz,1740301,d449be8590d8c2867fb2e5b4b2df0cb16e39becbfcba64172938f1d9f0f25993
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,1,DANN,0.01,runtime/runs/eegconformer/fold-2/seed-1/evaluation/dann__lambda-0.01/EVALUATION_COMPLETE.json,603,1771d998a600f7527cba495196f88342121654614cc7e504b8d2f726fb0cb87e
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,1,DANN,0.01,runtime/runs/eegconformer/fold-2/seed-1/evaluation/dann__lambda-0.01/directions.csv,2162,9c0b3c180301cf62672b6f021623ec7fe2656fd1823c6316d4aae7074d6e1b77
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,1,DANN,0.01,runtime/runs/eegconformer/fold-2/seed-1/evaluation/dann__lambda-0.01/embeddings.npz,1743067,ba9f6d6096eeb7c6aa21c55dccb3e933f3d9ed9b7ebef5f465ba674f68f84ce9
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,1,DANN,0.1,runtime/runs/eegconformer/fold-2/seed-1/evaluation/dann__lambda-0.10/EVALUATION_COMPLETE.json,613,1f3a0f0ceaf17bc8c8fae13920b5bbe5345958d8415c0b449f068b63d85bfc23
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,1,DANN,0.1,runtime/runs/eegconformer/fold-2/seed-1/evaluation/dann__lambda-0.10/directions.csv,2162,bbc81b5373fc002bc2953262e0d146149979612bd84c37591c261b472626ea2c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,1,DANN,0.1,runtime/runs/eegconformer/fold-2/seed-1/evaluation/dann__lambda-0.10/embeddings.npz,1740219,0d3fe31beba54313049e8e1e67a99437abf3d5a43b0cc6a94f71a3fb061fe951
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,1,DANN,1.0,runtime/runs/eegconformer/fold-2/seed-1/evaluation/dann__lambda-1.00/EVALUATION_COMPLETE.json,601,a844a939732e47670c925d55d31ac242e6b9e4d4fdf4849060e95d97743efcd7
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,1,DANN,1.0,runtime/runs/eegconformer/fold-2/seed-1/evaluation/dann__lambda-1.00/directions.csv,2159,08626f76428c0e6888f42d4cb1675936ad2cba8b9ac2e3f57bd55a48432eac3e
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,1,DANN,1.0,runtime/runs/eegconformer/fold-2/seed-1/evaluation/dann__lambda-1.00/embeddings.npz,1740728,819efc474e60ea1cb938956e6560032fa9bbe5bab3a63c1704e9c839ccac760b
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,1,ERM,0.0,runtime/runs/eegconformer/fold-2/seed-1/evaluation/erm__lambda-0.00/EVALUATION_COMPLETE.json,599,694fcf829e6a95bdd7301b1e5b64663254411b1a8d76f55e84239d69cdec6132
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,1,ERM,0.0,runtime/runs/eegconformer/fold-2/seed-1/evaluation/erm__lambda-0.00/directions.csv,2146,8187bd0608043422609744ba9473de48e0494c2c5abefec1c3cf5bebc79b91b7
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,1,ERM,0.0,runtime/runs/eegconformer/fold-2/seed-1/evaluation/erm__lambda-0.00/embeddings.npz,1743929,a2decbfa22f5a0201b897467176cfc65d16f1aa9f71e4025682d76c3c174ba1d
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,1,MMD,0.01,runtime/runs/eegconformer/fold-2/seed-1/evaluation/mmd__lambda-0.01/EVALUATION_COMPLETE.json,603,321f76601c72ebccf4bcfc2bfa988c09eb651d4491c8eb6355be43c61b8371d4
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,1,MMD,0.01,runtime/runs/eegconformer/fold-2/seed-1/evaluation/mmd__lambda-0.01/directions.csv,2176,d10c3aa705d1a102acb92e6f1c605b76987bae912c3d56d03df89bd18bf00f47
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,1,MMD,0.01,runtime/runs/eegconformer/fold-2/seed-1/evaluation/mmd__lambda-0.01/embeddings.npz,1742144,110f952d2ebeab3a926be09fe5b30b97dfb511ce468925e8aaf74d94592eee71
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,1,MMD,0.1,runtime/runs/eegconformer/fold-2/seed-1/evaluation/mmd__lambda-0.10/EVALUATION_COMPLETE.json,602,bbd8ac17a2a298d5667f9d7a9c0ef0e0e7207f9030906102600619cf43766668
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,1,MMD,0.1,runtime/runs/eegconformer/fold-2/seed-1/evaluation/mmd__lambda-0.10/directions.csv,2125,6e8c83453cf55c162159ed5064c4c5b919bdca88435fb154508ad58d5a7788d6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,1,MMD,0.1,runtime/runs/eegconformer/fold-2/seed-1/evaluation/mmd__lambda-0.10/embeddings.npz,1730413,e117a9f08c51605e5644765c4ef7c29f99ee6c98d1266d90701293c9ea4e8d4f
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,evaluation_guard,eegconformer,2,1,MMD,1.0,runtime/runs/eegconformer/fold-2/seed-1/evaluation/mmd__lambda-1.00/EVALUATION_COMPLETE.json,613,aef1f160ba84889ca0b9b7287cfb1a9f575f2716d1ab7b67f9b474c61a8ba42e
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,direction_table,eegconformer,2,1,MMD,1.0,runtime/runs/eegconformer/fold-2/seed-1/evaluation/mmd__lambda-1.00/directions.csv,2091,485acdf7a7349fb83c28effb4e667ab191a117a069d9382e7dc21d7856a77fb0
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,embedding_archive,eegconformer,2,1,MMD,1.0,runtime/runs/eegconformer/fold-2/seed-1/evaluation/mmd__lambda-1.00/embeddings.npz,1721674,c24238e646f153b12754c11775aa1446e843cef11b7cf1520b9af5c293887b49
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,lambda_selection_freeze,eegconformer,2,2,,,runtime/runs/eegconformer/fold-2/seed-2/LAMBDA_SELECTION_FROZEN.json,1819,c361295c8e45a03711cc27a45042e33ad8ae57e76e2d43f5d17fd2bb20e40a15
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,unit_protocol,eegconformer,2,2,,,runtime/runs/eegconformer/fold-2/seed-2/UNIT_PROTOCOL.json,1760,95dda262a53f7e5d26d8dae429c10e919080c693dfeb868508b46a8fbf13b2d3
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,2,CORAL,0.01,runtime/runs/eegconformer/fold-2/seed-2/checkpoints/coral__lambda-0.01.pt,599525,e0b128e40693bec9536828106069d86aa146a7ea2e0d8e956e772da003087fb6
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,2,CORAL,0.1,runtime/runs/eegconformer/fold-2/seed-2/checkpoints/coral__lambda-0.10.pt,599525,d3c122b0f44d1c9c5b8e121eb895a9c875c47484dbf4eea594eb43ae716ce85c
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,2,CORAL,1.0,runtime/runs/eegconformer/fold-2/seed-2/checkpoints/coral__lambda-1.00.pt,599525,145b3c76f45ec31fbe2232385527b2bfd53d8fec07d0b850b7212f90000ee07d
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,2,DANN,0.01,runtime/runs/eegconformer/fold-2/seed-2/checkpoints/dann__lambda-0.01.pt,599479,74b438b5bc4bbb01123957edcc5146f49300ec92eb9cbedeffa1b63d4c01b562
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,2,DANN,0.1,runtime/runs/eegconformer/fold-2/seed-2/checkpoints/dann__lambda-0.10.pt,599479,a903ba7df55f747b3f8b6d88cd762934f7a77a73ff5e48e1f372bf55ef2b350b
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,2,DANN,1.0,runtime/runs/eegconformer/fold-2/seed-2/checkpoints/dann__lambda-1.00.pt,599479,7d0250e3c2a7eac8728feec156b40091479399fb8e6197feefc7efb1f7bc2da1
PERSIST_EEG_SUBJECT_LEVEL_D_VS_I_REANALYSIS_V1,OPENBMI_STRESS_HISTORICAL,frozen_head_checkpoint,eegconformer,2,2,ERM,0.0,runtime/runs/eegconformer/fold-2/seed-2/checkpoints/erm__lambda-0.00.pt,599433,3faf39d941d56c5deb9918becb06336730c6b0e47df33dbb3c1395e03a0c9e7e
